SiteNumber, SiteName, SiteCategory, SiteAgency, SiteLongitude, SiteLatitude, SiteNWISURL
"05545750","FOX RIVER NEAR NEW MUNSTER, WI","ST","USGS",-88.22592300,42.61085116,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05545750"
"06453020","MISSOURI RIVER BELOW GREENWOOD, SD","ST","USGS",-98.34980230,42.90527446,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06453020"
"06479215","BIG SIOUX RIVER NR FLORENCE,SD","ST","USGS",-97.18619040,45.18079549,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06479215"
"06479438","BIG SIOUX R NEAR WATERTOWN,SD","ST","USGS",-97.16507560,45.00607530,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06479438"
"06479449","LAKE KAMPESKA AT WATER PLANT AT WATERTOWN, SD","ST","USGS",-97.18743650,44.91724198,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06479449"
"06479452","BIG SIOUX RIVER AT LAKE KAMPESKA NR WATERTOWN, SD","ST","USGS",-97.16090830,44.94885319,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06479452"
"06479490","MUD CREEK NEAR RAUVILLE, SD","ST","USGS",-97.10621330,45.00818670,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06479490"
"06479498","SOUTH BRANCH TRIB MUD CR NR RAUVILLE, SD","ST","USGS",-97.10674030,44.95302009,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06479498"
"06479500","BIG SIOUX R AT WATERTOWN,SD","ST","USGS",-97.14618560,44.94246436,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06479500"
"06479512","BIG SIOUX R AT BROADWAY AT WATERTOWN, SD","ST","USGS",-97.11896200,44.88940887,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06479512"
"06479515","WILLOW CR NEAR WATERTOWN,SD","ST","USGS",-97.04562710,44.91885360,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06479515"
"06479520","BIG SIOUX RIVER BELOW WATERTOWN, SD","ST","USGS",-97.04951500,44.84774230,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06479520"
"06479525","BIG SIOUX R NEAR CASTLEWOOD,SD","ST","USGS",-97.04465180,44.73154780,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06479525"
"06479770","BIG SIOUX RIVER NEAR BRUCE, SD","ST","USGS",-96.88742040,44.46752240,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06479770"
"06480000","BIG SIOUX RIVER NEAR BROOKINGS,SD","ST","USGS",-96.74949600,44.18024730,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06480000"
"06480650","FLANDREAU CR ABOVE FLANDREAU SD","ST","USGS",-96.48562600,44.06269306,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06480650"
"06481000","BIG SIOUX R NEAR DELL RAPIDS,SD","ST","USGS",-96.74566230,43.79044595,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06481000"
"06481480","SKUNK CR NR CHESTER,SD","ST","USGS",-96.83683130,43.84819590,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06481480"
"06481493","SKUNK CREEK NEAR HARTFORD, SD","ST","USGS",-96.90041540,43.63611510,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06481493"
"06481497","WILLOW CREEK NEAR CROOKS, SD","ST","USGS",-96.82727490,43.63080885,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06481497"
"06481500","SKUNK CR AT SIOUX FALLS,SD","ST","USGS",-96.79088490,43.53358676,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06481500"
"06482000","BIG SIOUX R AT SIOUX FALLS SD","ST","USGS",-96.74838400,43.50108640,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06482000"
"06482010","SILVER CREEK AT SIOUX FALLS, SD","ST","USGS",-96.73171700,43.60219700,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06482010"
"06482020","BIG SIOUX R AT NORTH CLIFF AVE AT SIOUX FALLS,SD","ST","USGS",-96.71132740,43.56700265,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06482020"
"06482610","SPLIT ROCK CR AT CORSON,SD","ST","USGS",-96.56532270,43.61636276,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06482610"
"06483950","BIG SIOUX RIVER NR HAWARDEN, IA","ST","USGS",-96.48975450,43.05137597,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06483950"
"06485500","BIG SIOUX R AT AKRON,IA","ST","USGS",-96.56192190,42.83752049,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06485500"
"06485910","BIG SIOUX RIVER NR JEFFERSON, SD","ST","USGS",-96.51558680,42.62638330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06485910"
"06485950","BIG SIOUX RIVER AT SIOUX CITY, IA","ST","USGS",-96.48050300,42.52443909,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06485950"
"06610490","Missouri River at Hwy 92 at Omaha, Nebr.","ST","USGS",-95.92680560,41.21147220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06610490"
"06781900","South Loup River at Pressey WMA near Oconto, Nebr.","ST","USGS",-99.70860830,41.19278056,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06781900"
"06784000","South Loup River at Saint Michael, Nebr.","ST","USGS",-98.74055560,41.03250000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06784000"
"06785500","North Loup River at Brewster, Nebr.","ST","USGS",-99.86027780,41.94166667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06785500"
"06786000","North Loup River at Taylor, Nebr.","ST","USGS",-99.37916670,41.77694444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06786000"
"06796500","Platte River near Leshara, Nebr.","ST","USGS",-96.40388890,41.32000000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06796500"
"06879100","KANSAS R AT FORT RILEY, KS","ST","USGS",-96.76639630,39.06166457,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06879100"
"06935550","Missouri River near Labadie, MO","ST","USGS",-90.83916670,38.56583330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06935550"
"07144200","L ARKANSAS R AT VALLEY CENTER, KS","ST","USGS",-97.38856940,37.83217220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07144200"
"07280010","TALLAHATCHIE RIVER AT ALLEN, MS","ST","USGS",-90.23011110,34.14463889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07280010"
"07281600","TALLAHATCHIE RIVER AT MONEY, MS","ST","USGS",-90.21111110,33.65138889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07281600"
"07288000","BIG SUNFLOWER RIVER AT CLARKSDALE, MS","ST","USGS",-90.57509900,34.19733086,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07288000"
"07288280","BIG SUNFLOWER RIVER NR MERIGOLD, MS","ST","USGS",-90.67000000,33.83250000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07288280"
"07288500","BIG SUNFLOWER RIVER AT SUNFLOWER, MS","ST","USGS",-90.54314410,33.54733970,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07288500"
"07288580","QUIVER RIVER NR SUNFLOWER, MS","ST","USGS",-90.43869730,33.52956308,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07288580"
"07288650","BOGUE PHALIA NR LELAND, MS","ST","USGS",-90.84777780,33.39666667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07288650"
"07288700","BIG SUNFLOWER RIVER NR ANGUILLA, MS","ST","USGS",-90.77787580,32.97179360,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07288700"
"07288847","STEELE BAYOU NR GLEN ALLAN, MS","ST","USGS",-90.99815980,33.03151289,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07288847"
"07288860","STEELE BAYOU AT GRACE ROAD AT HOPEDALE, MS","ST","USGS",-91.00760460,32.95818134,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07288860"
"07344370","Red River at Spring Bank, AR","ST","USGS",-93.85944440,33.08944444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07344370"
"07344400","Red River near Hosston, LA.","ST","USGS",-93.82240080,32.89319410,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07344400"
"07344425","Cross Bayou at Hwy 80 west of Greenwood, LA","ST","USGS",-94.01462910,32.45598759,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07344425"
"07344450","Paw Paw Bayou near Greenwood, LA","ST","USGS",-93.97240540,32.51681896,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07344450"
"07344460","Shettleworth Bayou near Blanchard, LA","ST","USGS",-93.93666670,32.56666667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07344460"
"07346450","Black Bayou at Rodessa, LA","ST","USGS",-93.99388890,32.95861110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07346450"
"07348000","Twelvemile Bayou near Dixie, LA","ST","USGS",-93.87795850,32.64598050,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07348000"
"07348098","McCain Creek near Blanchard, LA","ST","USGS",-93.83694440,32.60194444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07348098"
"07348500","(COE) Red River at Shreveport, LA","ST","USGS",-93.74045650,32.51542970,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07348500"
"07348550","(COE) Red River at L&D No. 5 (Upper) nr Howard","ST","USGS",-93.49684180,32.25099097,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07348550"
"07348555","(COE) Red River at L&D No. 5 (Lower) nr Howard","ST","USGS",-93.49684180,32.25126874,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07348555"
"07348700","Bayou Dorcheat near Springhill, LA","ST","USGS",-93.39656000,32.99458130,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07348700"
"07349000","Bayou Dorcheat near Minden, LA","ST","USGS",-93.33203090,32.59759468,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07349000"
"07349298","Flat River at Shed Rd. near Bossier City, LA","ST","USGS",-93.64611110,32.56138889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07349298"
"07349374","Flat River near Curtis, LA","ST","USGS",-93.62712100,32.43904276,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07349374"
"07349500","Bodcau Bayou near Sarepta, LA","ST","USGS",-93.48295120,32.90513920,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07349500"
"07349650","(COE) Byu Bodcau Lake nr Shreveport, LA (Landside)","ST","USGS",-93.51045210,32.70236807,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07349650"
"07349660","(COE) Byu Bodcau at Byu Bodcau Dam nr Shreveport","ST","USGS",-93.51350770,32.70347913,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07349660"
"07349849","Red Chute Bayou at Dogwood Tr. Rd. nr Bossier City","ST","USGS",-93.63472220,32.56972220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07349849"
"07349860","Red Chute Bayou at Sligo, LA","ST","USGS",-93.59462030,32.44737586,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07349860"
"07349890","Red Chute Bayou near Elm Grove, LA.","ST","USGS",-93.50295230,32.36265530,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07349890"
"07349898","Willow Chute Bayou at Swan Lake Rd nr Bossier City","ST","USGS",-93.68111110,32.56527778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07349898"
"07349910","Flat River at High Island, LA","ST","USGS",-93.43111110,32.26444444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07349910"
"07350500","(COE) Red River at Coushatta","ST","USGS",-93.35295020,32.01266134,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07350500"
"07350505","(COE) Red River at L&D No.4 (Upper) nr Red Oak","ST","USGS",-93.27572560,31.93960625,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07350505"
"07350700","Bayou Pierre at Shreveport, LA","ST","USGS",-93.73083330,32.44333333,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07350700"
"07350985","Boggy Bayou N of Spring Ridge, LA","ST","USGS",-93.94583330,32.35666667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07350985"
"07351275","Gilmer Bayou near Shreveport, LA","ST","USGS",-93.89416670,32.41361110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07351275"
"07351500","Cypress Bayou near Keithville, LA","ST","USGS",-93.82777780,32.30000000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07351500"
"07351750","Bayou Pierre near Lake End, LA","ST","USGS",-93.34183880,31.89460754,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07351750"
"07351755","Bayou Pierre near Powhatan, LA.","ST","USGS",-93.20627890,31.86044030,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07351755"
"07352895","Black Lake Bayou near Clarence, LA","LK","USGS",-92.96638890,31.87333333,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07352895"
"07366200","Little Corney Bayou near Lillie, LA","ST","USGS",-92.63293050,32.92930640,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07366200"
"07367005","Ouachita River at West Monroe, LA","ST","USGS",-92.11972220,32.50027778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07367005"
"07374000","Mississippi River at Baton Rouge, LA","ST","USGS",-91.19155560,30.44566667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07374000"
"07374525","Mississippi River at Belle Chasse, LA","ST","USGS",-89.97784700,29.85715084,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07374525"
"073745253","Reggio Canal near Wills Point, LA","ST-CA","USGS",-89.93750000,29.78416667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=073745253"
"07374526","Black Bay nr Snake Island nr Pointe-A-La-Hache, LA","ES","USGS",-89.56366940,29.63354395,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07374526"
"07374527","Northeast Bay Gardene near Point-A-LA-Hache, LA","ES","USGS",-89.60603230,29.58596260,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07374527"
"07374540","Mississippi River at Buras, LA","ST","USGS",-89.52386110,29.35713889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07374540"
"07375105","Bogue Falaya River near Camp Covington","ST","USGS",-90.14611110,30.55638889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07375105"
"07375175","Bogue Falaya River at Boston St. at Covington, LA","ST","USGS",-90.08944440,30.47638889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07375175"
"07375430","Tangipahoa River near Amite, LA","ST","USGS",-90.48425869,30.72907467,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07375430"
"07375500","Tangipahoa River at Robert, LA","ST","USGS",-90.36175240,30.50658047,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07375500"
"07375960","Tickfaw River at Montpelier, LA","ST","USGS",-90.64315090,30.68629707,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07375960"
"07376000","Tickfaw River at Holden, LA","ST","USGS",-90.67731630,30.50380160,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07376000"
"07376500","Natalbany River at Baptist, LA","ST","USGS",-90.54592400,30.50435795,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07376500"
"07377600","Comite R. at Pt. Hudson-Pride Rd near Milldale, LA","ST","USGS",-91.05129910,30.70229538,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07377600"
"07377750","Comite River near Zachary, LA","ST","USGS",-91.09455000,30.64324138,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07377750"
"07377760","Comite River at Comite Dr near Baton Rouge, LA","ST","USGS",-91.09827220,30.55827126,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07377760"
"07378500","Amite River near Denham Springs, LA","ST","USGS",-90.99038000,30.46407900,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07378500"
"07378650","Jones Cr. at Old Hammond Hwy near Baton Rouge, LA","ST","USGS",-91.04454800,30.44074630,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07378650"
"07378722","Claycut Bayou at Antioch Rd near Baton Rouge, LA","ST","USGS",-91.00732440,30.38685874,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07378722"
"07378745","Alligator Bayou near Kleinpeter, LA","ST","USGS",-91.02072220,30.32125000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07378745"
"07378746","Bayou Manchac at Alligator B. near Kleinpeter, LA","ST","USGS",-91.02094440,30.32138889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07378746"
"07378748","Bluff Swamp near Kleinpeter, LA","ST","USGS",-91.01815760,30.32352700,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07378748"
"07378810","Bayou Fountain at Bluebonnet Blvd near  B.R., LA","ST","USGS",-91.10816030,30.35852615,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07378810"
"07379050","Ward Creek at Essen Lane near Baton Rouge, LA","ST","USGS",-91.10343820,30.40491390,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07379050"
"07379960","Dawson Cr. at Bluebonnet Blvd near Baton Rouge, LA","ST","USGS",-91.09427120,30.38241445,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07379960"
"07380102","Welsh Gully at J. Broussard Rd nr Prairieville, LA","ST","USGS",-90.96898970,30.33686010,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07380102"
"07380107","Muddy Creek at Manchac Acres Rd near Oak Grove, LA","ST","USGS",-90.94648899,30.32852706,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07380107"
"07380120","Amite River at Port Vincent, LA","ST","USGS",-90.85204190,30.33269390,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07380120"
"07380126","Henderson Bayou near Port Vincent, LA","ST","USGS",-90.88370919,30.29741690,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07380126"
"07380200","Amite River near French Settlement, LA","ST","USGS",-90.77926160,30.27547330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07380200"
"07380215","Amite River at Hwy 22 near Maurepas, LA","ST","USGS",-90.60872220,30.30769444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07380215"
"073802220","Panama Canal at Hwy 44 near Gonzales, LA","ST","USGS",-90.91870920,30.17075320,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=073802220"
"0738022295","Grand Goudine at Babin Rd Near Duplessis, LA","ST","USGS",-90.96343350,30.26213980,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=0738022295"
"0738022395","Black Bayou at Hwy 621 near Prairieville, LA","ST","USGS",-90.91694440,30.26944444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=0738022395"
"073802245","Black Bayou E of Gonzales, LA","ST","USGS",-90.87009720,30.23741844,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=073802245"
"073802273","Bayou Francois at Hwy 61 Near Gonzales, LA","ST","USGS",-90.89954250,30.22741860,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=073802273"
"07380238","Naomi Diversion Canal near Naomi, LA","ST","USGS",-89.98886110,29.69911110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07380238"
"07380245","Southwestern Louisiana Canal E of Leeville, LA","ST-CA","USGS",-90.13998060,29.25938889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07380245"
"07380251","Barataria Bay N of Grand Isle, LA","LK","USGS",-89.95062680,29.42272045,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07380251"
"073802512","Hackberry Bay NW of Grand Isle, LA","ES","USGS",-90.04118440,29.39855505,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=073802512"
"073802516","Barataria Pass at Grand Isle, LA","ST","USGS",-89.94680560,29.27283333,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=073802516"
"07380401","Bayou Lafourche SW of Donaldsonville, LA","ST","USGS",-91.00593320,30.09658793,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07380401"
"07381000","Bayou Lafourche at Thibodaux, LA","ST","USGS",-90.82259320,29.79798540,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07381000"
"07381150","Bayou Lafourche at Lockport, LA","ST","USGS",-90.53677780,29.64705556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07381150"
"07381324","Bayou Grand Caillou at Dulac, LA","ST","USGS",-90.71536740,29.38299869,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07381324"
"07381350","Company Canal at Hwy 1 at Lockport, LA","ST","USGS",-90.54480800,29.64521343,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07381350"
"07381355","Company Canal at Salt Barrier near Lockport, LA","ST","USGS",-90.55766670,29.62733333,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07381355"
"07381482","Old River Outflow Channel below Hydropower Channel","ST","USGS",-91.64827780,31.06675000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07381482"
"073816503","Bayou Penchant S of Morgan City, LA","ST","USGS",-91.15527780,29.58555556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=073816503"
"07382000","Bayou Cocodrie near Clearwater, LA","ST","USGS",-92.38027780,31.00027778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07382000"
"07383500","Bayou Des Glaises Diversion Ch. at Moreauville, LA","ST","USGS",-91.98262120,31.03324368,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07383500"
"07386600","Vermilion River (B. Vermilion) near Carencro, LA","ST","USGS",-91.98761840,30.36825387,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07386600"
"07386850","Vermilion River near Lafayette, LA","ST","USGS",-91.95595200,30.21936700,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07386850"
"07386880","Vermilion River at Surrey St. at Lafayette, LA","ST","USGS",-91.99289750,30.21742290,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07386880"
"07386940","Vermilion River at Hwy 733 near Lafayette, LA","ST","USGS",-92.07567830,30.14186928,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07386940"
"07386980","Vermilion River at Perry, LA","ST","USGS",-92.15636110,29.95111110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07386980"
"07387040","Vermilion Bay near Cypremort Point, LA","LK","USGS",-91.88039820,29.71326575,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07387040"
"08012000","Bayou Nezpique near Basile, LA","ST","USGS",-92.63175000,30.48077778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=08012000"
"08012150","Mermentau River At Mermentau, LA","ST","USGS",-92.59055560,30.19000000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=08012150"
"08013000","Calcasieu River nr Glenmora, LA","ST","USGS",-92.67361110,30.99666667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=08013000"
"08013500","Calcasieu River near Oberlin, LA","ST","USGS",-92.81403680,30.64047570,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=08013500"
"08014500","Ouiska Chitto Creek Near Oberlin, LA","ST","USGS",-92.89319440,30.69875000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=08014500"
"08014800","Bundick Creek near DeRidder, LA","ST","USGS",-93.23016190,30.81880557,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=08014800"
"08030530","Sabine Rv at I-10 nr Orange, TX","ST-TS","USGS",-93.70178330,30.12772500,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=08030530"
"08056000","Elm Fk Trinity Rv at Frasier Dam, Dallas, TX","ST","USGS",-96.89000380,32.84207200,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=08056000"
"08067215","Old Rv Cutoff nr Moss Bluff, TX","ST-TS","USGS",-94.76992130,29.90160798,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=08067215"
"08067252","Trinity Rv at Wallisville, TX","ST-TS","USGS",-94.73130870,29.81244340,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=08067252"
"08074710","Buffalo Bayou at Turning Basin, Houston, TX","ST-TS","USGS",-95.29104730,29.74939477,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=08074710"
"08077637","Clear Lk Second Outflow Channel at Kemah, TX","ES","USGS",-95.02576160,29.55439630,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=08077637"
"08077658","TX City Pump Sta at Texas City, TX","ES","USGS",-94.92492280,29.35745688,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=08077658"
"08077740","La Marque Levee Pump Sta nr La Marque, TX","ES","USGS",-94.96325720,29.34579046,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=08077740"
"08105872","Brushy Ck at Cedar Park, TX","ST","USGS",-97.74999170,30.52518056,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=08105872"
"08105883","Brushy Ck at IH 35, Round Rock, TX","ST","USGS",-97.68643610,30.51290556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=08105883"
"08105888","Brushy Ck at Kenney Fort Blvd at Round Rock, TX","ST","USGS",-97.63667220,30.51239444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=08105888"
"08105897","Brushy Ck at FM 973 nr Coupland, TX","ST","USGS",-97.46347220,30.46938889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=08105897"
"08151100","Llano Rv at CR 102 nr Llano, TX","ST","USGS",-98.81428610,30.72749444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=08151100"
